pos,sample,xls,condition,normalised_counts
797,HB,66,H,0.38158891310757914
798,HB,50,H,0.28908250992998424
799,HB,84,H,0.4856586166823735
800,HB,131,H,0.7573961760165586
801,HB,11,H,0.06359815218459652
802,HB,37,H,0.2139210573481883
803,HB,125,H,0.7227062748249605
804,HB,112,H,0.6475448222431647
805,HB,32,H,0.1850128063551899
806,HB,9,H,0.05203485178739716
807,HB,126,H,0.7284879250235602
808,HB,854,H,4.937529269604131
809,HB,100,H,0.5781650198599685
810,HB,226,H,1.3066529448835287
811,HB,70,H,0.4047155139019779
812,HB,202,H,1.1678933401171363
813,HB,472,H,2.728938893739051
814,HB,298,H,1.722931759182706
815,HB,413,H,2.3878215320216696
816,HB,233,H,1.3471244962737265
817,HB,77,H,0.44518706529217567
818,HB,262,H,1.5147923520331172
819,HB,543,H,3.1394360578396285
820,HB,2000,H,11.563300397199368
821,HB,335,H,1.9368528165308943
822,HB,272,H,1.572608854019114
823,HB,132,H,0.7631778262151583
824,HB,152,H,0.878810830187152
825,HB,100,H,0.5781650198599685
826,HB,59,H,0.3411173617173814
827,HB,267,H,1.5437006030261158
828,HB,158,H,0.9135007313787501
829,HB,258,H,1.4916657512387186
830,HB,195,H,1.1274217887269384
831,HB,153,H,0.8845924803857517
832,HB,231,H,1.335561195876527
833,HB,341,H,1.9715427177224925
834,HB,298,H,1.722931759182706
835,HB,280,H,1.6188620556079116
836,HB,472,H,2.728938893739051
837,HB,878,H,5.076288874370523
838,HB,852,H,4.925965969206931
839,HB,494,H,2.856135198108244
840,HB,143,H,0.8267759783997548
841,HB,658,H,3.804325830678592
842,HB,1483,H,8.574187244523332
843,HB,2196,H,12.696503836124906
844,HB,158,H,0.9135007313787501
845,HB,51,H,0.2948641601285839
846,HB,156,H,0.9019374309815508
847,HB,330,H,1.907944565537896
848,HB,159,H,0.9192823815773498
849,HB,24,H,0.13875960476639243
850,HB,70,H,0.4047155139019779
851,HB,442,H,2.5554893877810603
852,HB,3260,H,18.84817964743497
853,HB,138,H,0.7978677274067565
854,HB,333,H,1.925289516133695
855,HB,227,H,1.3124345950821283
856,HB,163,H,0.9424089823717485
857,HB,111,H,0.641763172044565
858,HB,427,H,2.4687646348020653
859,HB,170,H,0.9828805337619463
860,HB,333,H,1.925289516133695
861,HB,96,H,0.5550384190655697
862,HB,215,H,1.2430547926989322
863,HB,287,H,1.6593336069981095
864,HB,1540,H,8.903741305843514
865,HB,239,H,1.3818143974653245
866,HB,178,H,1.0291337353507437
867,HB,188,H,1.0869502373367406
868,HB,432,H,2.4976728857950636
869,HB,442,H,2.5554893877810603
870,HB,597,H,3.4516451685640117
871,HB,346,H,2.0004509687154908
872,HB,383,H,2.2143720260636792
873,HB,100,H,0.5781650198599685
874,HB,71,H,0.41049716410057757
875,HB,65,H,0.3758072629089795
876,HB,53,H,0.3064274605257833
877,HB,19,H,0.109851353773394
878,HB,43,H,0.24861095853978643
879,HB,97,H,0.5608200692641694
880,HB,33,H,0.19079445655378957
881,HB,19,H,0.109851353773394
882,HB,392,H,2.266406877851076
883,HB,372,H,2.1507738738790825
884,HB,541,H,3.127872757442429
885,HB,155,H,0.8961557807829511
886,HB,114,H,0.659108122640364
887,HB,89,H,0.5145668676753719
888,HB,119,H,0.6880163736333624
889,HB,97,H,0.5608200692641694
890,HB,31,H,0.17923115615659022
891,HB,120,H,0.6937980238319621
892,HB,60,H,0.34689901191598105
893,HB,24,H,0.13875960476639243
894,HB,4,H,0.02312660079439874
895,HB,62,H,0.35846231231318043
896,HB,334,H,1.9310711663322946
897,HB,114,H,0.659108122640364
898,HB,145,H,0.8383392787969542
899,HB,304,H,1.757621660374304
900,HB,1074,H,6.209492313296061
901,HB,1305,H,7.545053509172588
902,HB,1702,H,9.840368638016663
903,HB,1912,H,11.054515179722596
904,HB,2273,H,13.141690901417082
905,HB,930,H,5.376934684697707
906,HB,454,H,2.6248691901642567
907,HB,857,H,4.95487422019993
908,HB,357,H,2.0640491209000875
909,HB,513,H,2.965986551881638
910,HB,201,H,1.1621116899185366
911,HB,598,H,3.4574268187626114
912,HB,331,H,1.9137262157364956
913,HB,354,H,2.046704170304288
914,HB,580,H,3.353357115187817
915,HB,895,H,5.174576927746718
916,HB,247,H,1.428067599054122
917,HB,95,H,0.5492567688669701
918,HB,75,H,0.43362376489497634
919,HB,181,H,1.046478685946543
920,HB,246,H,1.4222859488555224
921,HB,208,H,1.2025832413087343
922,HB,85,H,0.49144026688097314
923,HB,261,H,1.5090107018345176
924,HB,129,H,0.7458328756193593
925,HB,94,H,0.5434751186683703
926,HB,25,H,0.14454125496499212
927,HB,50,H,0.28908250992998424
928,HB,200,H,1.156330039719937
929,HB,81,H,0.46831366608657443
930,HB,97,H,0.5608200692641694
931,HB,154,H,0.8903741305843513
932,HB,119,H,0.6880163736333624
933,HB,45,H,0.2601742589369858
934,HB,63,H,0.3642439625117801
935,HB,159,H,0.9192823815773498
936,HB,212,H,1.2257098421031332
937,HB,42,H,0.24282930834118674
938,HB,87,H,0.5030035672781725
939,HB,165,H,0.953972282768948
940,HB,1001,H,5.787431848798284
941,HB,83,H,0.4798769664837738
942,HB,99,H,0.5723833696613687
943,HB,229,H,1.3239978954793277
944,HB,136,H,0.786304427009557
945,HB,23,H,0.13297795456779274
946,HB,48,H,0.27751920953278486
947,HB,163,H,0.9424089823717485
948,HB,174,H,1.006007134556345
949,HB,21,H,0.12141465417059337
950,HB,82,H,0.4740953162851741
951,HB,236,H,1.3644694468695255
952,HB,1425,H,8.23885153300455
953,HB,385,H,2.2259353264608785
954,HB,269,H,1.555263903423315
955,HB,349,H,2.0177959193112898
956,HB,157,H,0.9077190811801504
957,HB,97,H,0.5608200692641694
958,HB,27,H,0.15610455536219148
959,HB,74,H,0.4278421146963766
960,HB,183,H,1.0580419863437422
961,HB,54,H,0.31220911072438295
962,HB,45,H,0.2601742589369858
963,HB,145,H,0.8383392787969542
964,HB,114,H,0.659108122640364
965,HB,16,H,0.09250640317759495
966,HB,29,H,0.16766785575939083
967,HB,155,H,0.8961557807829511
968,HB,192,H,1.1100768381311394
969,HB,480,H,2.7751920953278484
970,HB,538,H,3.11052780684663
971,HB,450,H,2.601742589369858
972,HB,1370,H,7.920860772081568
973,HB,116,H,0.6706714230375633
974,HB,155,H,0.8961557807829511
975,HB,277,H,1.6015171050121126
976,HB,93,H,0.5376934684697706
977,HB,162,H,0.9366273321731489
978,HB,248,H,1.4338492492527217
979,HB,227,H,1.3124345950821283
980,HB,836,H,4.833459566029336
981,HB,60,H,0.34689901191598105
982,HB,44,H,0.2543926087383861
983,HB,100,H,0.5781650198599685
984,HB,103,H,0.5955099704557675
985,HB,14,H,0.08094310278039558
986,HB,16,H,0.09250640317759495
987,HB,23,H,0.13297795456779274
988,HB,60,H,0.34689901191598105
989,HB,3,H,0.017344950595799054
990,HB,10,H,0.057816501985996846
991,HB,38,H,0.219702707546788
992,HB,53,H,0.3064274605257833
993,HB,15,H,0.08672475297899526
994,HB,29,H,0.16766785575939083
995,HB,39,H,0.2254843577453877
996,HB,276,H,1.595735454813513
997,HB,10,H,0.057816501985996846
998,HB,21,H,0.12141465417059337
999,HB,39,H,0.2254843577453877
1000,HB,16,H,0.09250640317759495
1001,HB,10,H,0.057816501985996846
1002,HB,26,H,0.15032290516359179
1003,HB,42,H,0.24282930834118674
1004,HB,36,H,0.20813940714958865
1005,HB,18,H,0.10406970357479432
1006,HB,26,H,0.15032290516359179
1007,HB,15,H,0.08672475297899526
1008,HB,116,H,0.6706714230375633
1009,HB,12,H,0.06937980238319622
1010,HB,26,H,0.15032290516359179
1011,HB,53,H,0.3064274605257833
1012,HB,261,H,1.5090107018345176
1013,HB,104,H,0.6012916206543671
1014,HB,55,H,0.3179907609229826
1015,HB,30,H,0.17344950595799052
1016,HB,56,H,0.32377241112158234
1017,HB,60,H,0.34689901191598105
1018,HB,64,H,0.3700256127103798
1019,HB,117,H,0.6764530732361631
1020,HB,110,H,0.6359815218459652
1021,HB,29,H,0.16766785575939083
1022,HB,65,H,0.3758072629089795
1023,HB,32,H,0.1850128063551899
1024,HB,33,H,0.19079445655378957
1025,HB,27,H,0.15610455536219148
1026,HB,26,H,0.15032290516359179
1027,HB,33,H,0.19079445655378957
1028,HB,73,H,0.42206046449777695
1029,HB,20,H,0.11563300397199369
1030,HB,13,H,0.07516145258179589
1031,HB,22,H,0.12719630436919305
1032,HB,25,H,0.14454125496499212
1033,HB,20,H,0.11563300397199369
1034,HB,58,H,0.33533571151878167
1035,HB,48,H,0.27751920953278486
1036,HB,33,H,0.19079445655378957
1037,HB,12,H,0.06937980238319622
1038,HB,8,H,0.04625320158879748
1039,HB,16,H,0.09250640317759495
1040,HB,23,H,0.13297795456779274
1041,HB,67,H,0.38737056330617886
1042,HB,86,H,0.49722191707957286
1043,HB,65,H,0.3758072629089795
1044,HB,34,H,0.19657610675238926
1045,HB,30,H,0.17344950595799052
1046,HB,42,H,0.24282930834118674
1047,HB,72,H,0.4162788142991773
1048,HB,36,H,0.20813940714958865
1049,HB,107,H,0.6186365712501662
1050,HB,72,H,0.4162788142991773
1051,HB,95,H,0.5492567688669701
1052,HB,34,H,0.19657610675238926
1053,HB,44,H,0.2543926087383861
1054,HB,98,H,0.566601719462769
1055,HB,259,H,1.4974474014373182
1056,HB,257,H,1.485884101040119
1057,HB,152,H,0.878810830187152
1058,HB,156,H,0.9019374309815508
1059,HB,108,H,0.6244182214487659
1060,HB,91,H,0.5261301680725713
1061,HB,61,H,0.35268066211458077
1062,HB,67,H,0.38737056330617886
1063,HB,52,H,0.30064581032718357
1064,HB,22,H,0.12719630436919305
1065,HB,27,H,0.15610455536219148
1066,HB,50,H,0.28908250992998424
1067,HB,185,H,1.0696052867409416
1068,HB,29,H,0.16766785575939083
1069,HB,44,H,0.2543926087383861
1070,HB,96,H,0.5550384190655697
1071,HB,260,H,1.503229051635918
1072,HB,139,H,0.8036493776053562
1073,HB,55,H,0.3179907609229826
1074,HB,33,H,0.19079445655378957
1075,HB,67,H,0.38737056330617886
1076,HB,40,H,0.23126600794398738
1077,HB,95,H,0.5492567688669701
1078,HB,21,H,0.12141465417059337
1079,HB,15,H,0.08672475297899526
1080,HB,53,H,0.3064274605257833
1081,HB,74,H,0.4278421146963766
1082,HB,30,H,0.17344950595799052
1083,HB,58,H,0.33533571151878167
1084,HB,37,H,0.2139210573481883
1085,HB,14,H,0.08094310278039558
1086,HB,35,H,0.20235775695098895
1087,HB,69,H,0.39893386370337824
1088,HB,36,H,0.20813940714958865
1089,HB,14,H,0.08094310278039558
1090,HB,12,H,0.06937980238319622
1091,HB,44,H,0.2543926087383861
1092,HB,20,H,0.11563300397199369
1093,HB,72,H,0.4162788142991773
1094,HB,57,H,0.329554061320182
1095,HB,111,H,0.641763172044565
1096,HB,219,H,1.2661813934933308
1097,HB,215,H,1.2430547926989322
1098,HB,216,H,1.2488364428975318
1099,HB,192,H,1.1100768381311394
1100,HB,50,H,0.28908250992998424
1101,HB,72,H,0.4162788142991773
1102,HB,129,H,0.7458328756193593
1103,HB,307,H,1.774966610970103
1104,HB,67,H,0.38737056330617886
1105,HB,95,H,0.5492567688669701
1106,HB,177,H,1.023352085152144
1107,HB,324,H,1.8732546643462977
1108,HB,40,H,0.23126600794398738
1109,HB,38,H,0.219702707546788
1110,HB,103,H,0.5955099704557675
1111,HB,75,H,0.43362376489497634
1112,HB,161,H,0.9308456819745492
1113,HB,111,H,0.641763172044565
1114,HB,235,H,1.3586877966709259
1115,HB,466,H,2.694248992547453
1116,HB,530,H,3.064274605257833
1117,HB,312,H,1.8038748619631015
1118,HB,397,H,2.2953151288440745
1119,HB,145,H,0.8383392787969542
1120,HB,35,H,0.20235775695098895
1121,HB,52,H,0.30064581032718357
1122,HB,82,H,0.4740953162851741
1123,HB,159,H,0.9192823815773498
1124,HB,19,H,0.109851353773394
1125,HB,45,H,0.2601742589369858
1126,HB,62,H,0.35846231231318043
1127,HB,218,H,1.2603997432947311
1128,HB,18,H,0.10406970357479432
1129,HB,27,H,0.15610455536219148
1130,HB,74,H,0.4278421146963766
1131,HB,188,H,1.0869502373367406
1132,HB,29,H,0.16766785575939083
1133,HB,70,H,0.4047155139019779
1134,HB,129,H,0.7458328756193593
1135,HB,430,H,2.4861095853978643
1136,HB,39,H,0.2254843577453877
1137,HB,112,H,0.6475448222431647
1138,HB,144,H,0.8325576285983546
1139,HB,113,H,0.6533264724417643
1140,HB,58,H,0.33533571151878167
1141,HB,79,H,0.45675036568937505
1142,HB,209,H,1.208364891507334
1143,HB,314,H,1.8154381623603009
1144,HB,100,H,0.5781650198599685
1145,HB,134,H,0.7747411266123577
1146,HB,51,H,0.2948641601285839
1147,HB,23,H,0.13297795456779274
1148,HB,46,H,0.2659559091355855
1149,HB,62,H,0.35846231231318043
1150,HB,64,H,0.3700256127103798
1151,HB,42,H,0.24282930834118674
1152,HB,37,H,0.2139210573481883
1153,HB,28,H,0.16188620556079117
1154,HB,62,H,0.35846231231318043
1155,HB,217,H,1.2546180930961315
1156,HB,70,H,0.4047155139019779
1157,HB,160,H,0.9250640317759495
1158,HB,80,H,0.46253201588797477
1159,HB,224,H,1.2950896444863293
1160,HB,16,H,0.09250640317759495
1161,HB,8,H,0.04625320158879748
1162,HB,34,H,0.19657610675238926
1163,HB,32,H,0.1850128063551899
1164,HB,16,H,0.09250640317759495
1165,HB,8,H,0.04625320158879748
1166,HB,15,H,0.08672475297899526
1167,HB,77,H,0.44518706529217567
1168,HB,4,H,0.02312660079439874
1169,HB,7,H,0.04047155139019779
1170,HB,68,H,0.3931522135047785
1171,HB,71,H,0.41049716410057757
1172,HB,100,H,0.5781650198599685
1173,HB,106,H,0.6128549210515666
1174,HB,57,H,0.329554061320182
1175,HB,58,H,0.33533571151878167
1176,HB,103,H,0.5955099704557675
1177,HB,56,H,0.32377241112158234
1178,HB,46,H,0.2659559091355855
1179,HB,35,H,0.20235775695098895
1180,HB,6,H,0.03468990119159811
1181,HB,7,H,0.04047155139019779
1182,HB,65,H,0.3758072629089795
1183,HB,1044,H,6.03604280733807
1184,HB,304,H,1.757621660374304
1185,HB,203,H,1.173674990315736
1186,HB,165,H,0.953972282768948
1187,HB,245,H,1.4165042986569227
1188,HB,149,H,0.861465879591353
1189,HB,358,H,2.069830771098687
1190,HB,586,H,3.388047016379415
1191,HB,833,H,4.816114615433537
1192,HB,99,H,0.5723833696613687
1193,HB,63,H,0.3642439625117801
1194,HB,131,H,0.7573961760165586
1195,HB,238,H,1.3760327472667249
1196,HB,100,H,0.5781650198599685
1197,HB,39,H,0.2254843577453877
1198,HB,68,H,0.3931522135047785
1199,HB,86,H,0.49722191707957286
1200,HB,87,H,0.5030035672781725
1201,HB,43,H,0.24861095853978643
1202,HB,75,H,0.43362376489497634
1203,HB,85,H,0.49144026688097314
1204,HB,519,H,3.000676453073236
1205,HB,44,H,0.2543926087383861
1206,HB,52,H,0.30064581032718357
1207,HB,97,H,0.5608200692641694
1208,HB,44,H,0.2543926087383861
1209,HB,8,H,0.04625320158879748
1210,HB,25,H,0.14454125496499212
1211,HB,55,H,0.3179907609229826
1212,HB,68,H,0.3931522135047785
1213,HB,11,H,0.06359815218459652
1214,HB,15,H,0.08672475297899526
1215,HB,46,H,0.2659559091355855
1216,HB,282,H,1.630425356005111
1217,HB,17,H,0.09828805337619463
1218,HB,25,H,0.14454125496499212
1219,HB,61,H,0.35268066211458077
1220,HB,76,H,0.439405415093576
1221,HB,50,H,0.28908250992998424
1222,HB,52,H,0.30064581032718357
1223,HB,23,H,0.13297795456779274
1224,HB,64,H,0.3700256127103798
1225,HB,6,H,0.03468990119159811
1226,HB,26,H,0.15032290516359179
1227,HB,76,H,0.439405415093576
1228,HB,288,H,1.6651152571967092
1229,HB,85,H,0.49144026688097314
1230,HB,55,H,0.3179907609229826
1231,HB,124,H,0.7169246246263609
1232,HB,407,H,2.3531316308300716
1233,HB,235,H,1.3586877966709259
1234,HB,255,H,1.4743208006429196
1235,HB,160,H,0.9250640317759495
1236,HB,286,H,1.6535519567995096
1237,HB,131,H,0.7573961760165586
1238,HB,350,H,2.0235775695098894
1239,HB,166,H,0.9597539329675476
1240,HB,140,H,0.8094310278039558
1241,HB,106,H,0.6128549210515666
1242,HB,252,H,1.4569758500471204
1243,HB,392,H,2.266406877851076
1244,HB,404,H,2.3357866802342726
1245,HB,91,H,0.5261301680725713
1246,HB,496,H,2.8676984985054434
1247,HB,184,H,1.063823636542342
1248,HB,144,H,0.8325576285983546
1249,HB,77,H,0.44518706529217567
1250,HB,209,H,1.208364891507334
1251,HB,186,H,1.0753869369395412
1252,HB,650,H,3.758072629089795
1253,HB,93,H,0.5376934684697706
1254,HB,176,H,1.0175704349535444
1255,HB,370,H,2.139210573481883
1256,HB,657,H,3.7985441804799924
1257,HB,33,H,0.19079445655378957
1258,HB,44,H,0.2543926087383861
1259,HB,115,H,0.6648897728389637
1260,HB,674,H,3.896832233856187
1261,HB,194,H,1.1216401385283388
1262,HB,360,H,2.0813940714958865
1263,HB,259,H,1.4974474014373182
1264,HB,849,H,4.908621018611132
1265,HB,2905,H,16.795693826932084
1266,HB,2181,H,12.609779083145911
1267,HB,896,H,5.180358577945317
1268,HB,216,H,1.2488364428975318
1269,HB,96,H,0.5550384190655697
1270,HB,92,H,0.531911818271171
1271,HB,109,H,0.6301998716473656
1272,HB,155,H,0.8961557807829511
1273,HB,143,H,0.8267759783997548
1274,HB,85,H,0.49144026688097314
1275,HB,186,H,1.0753869369395412
1276,HB,112,H,0.6475448222431647
1277,HB,127,H,0.7342695752221599
1278,HB,105,H,0.6070732708529668
1279,HB,191,H,1.1042951879325398
1280,HB,60,H,0.34689901191598105
1281,HB,16,H,0.09250640317759495
1282,HB,51,H,0.2948641601285839
1283,HB,88,H,0.5087852174767722
1284,HB,74,H,0.4278421146963766
1285,HB,20,H,0.11563300397199369
1286,HB,50,H,0.28908250992998424
1287,HB,50,H,0.28908250992998424
1288,HB,105,H,0.6070732708529668
1289,HB,29,H,0.16766785575939083
1290,HB,71,H,0.41049716410057757
1291,HB,31,H,0.17923115615659022
1292,HB,74,H,0.4278421146963766
1293,HB,12,H,0.06937980238319622
1294,HB,21,H,0.12141465417059337
1295,HB,98,H,0.566601719462769
1296,HB,285,H,1.64777030660091
1297,HB,17,H,0.09828805337619463
1298,HB,25,H,0.14454125496499212
1299,HB,78,H,0.4509687154907754
1300,HB,40,H,0.23126600794398738
1301,HB,43,H,0.24861095853978643
1302,HB,47,H,0.27173755933418514
1303,HB,23,H,0.13297795456779274
1304,HB,13,H,0.07516145258179589
1305,HB,2,H,0.01156330039719937
1306,HB,6,H,0.03468990119159811
1307,HB,18,H,0.10406970357479432
1308,HB,23,H,0.13297795456779274
1309,HB,8,H,0.04625320158879748
1310,HB,5,H,0.028908250992998423
1311,HB,24,H,0.13875960476639243
1312,HB,19,H,0.109851353773394
1313,HB,6,H,0.03468990119159811
1314,HB,12,H,0.06937980238319622
1315,HB,29,H,0.16766785575939083
1316,HB,85,H,0.49144026688097314
1317,HB,18,H,0.10406970357479432
1318,HB,15,H,0.08672475297899526
1319,HB,24,H,0.13875960476639243
1320,HB,45,H,0.2601742589369858
1321,HB,28,H,0.16188620556079117
1322,HB,14,H,0.08094310278039558
1323,HB,24,H,0.13875960476639243
1324,HB,12,H,0.06937980238319622
1325,HB,15,H,0.08672475297899526
1326,HB,10,H,0.057816501985996846
1327,HB,16,H,0.09250640317759495
1328,HB,35,H,0.20235775695098895
1329,HB,14,H,0.08094310278039558
1330,HB,23,H,0.13297795456779274
1331,HB,23,H,0.13297795456779274
1332,HB,39,H,0.2254843577453877
1333,HB,26,H,0.15032290516359179
1334,HB,6,H,0.03468990119159811
1335,HB,10,H,0.057816501985996846
1336,HB,4,H,0.02312660079439874
1337,HB,2,H,0.01156330039719937
1338,HB,6,H,0.03468990119159811
1339,HB,13,H,0.07516145258179589
1340,HB,10,H,0.057816501985996846
1341,HB,4,H,0.02312660079439874
1342,HB,3,H,0.017344950595799054
1343,HB,20,H,0.11563300397199369
1344,HB,58,H,0.33533571151878167
1345,HB,14,H,0.08094310278039558
1346,HB,9,H,0.05203485178739716
1347,HB,23,H,0.13297795456779274
1348,HB,9,H,0.05203485178739716
1349,HB,23,H,0.13297795456779274
1350,HB,17,H,0.09828805337619463
1351,HB,26,H,0.15032290516359179
1352,HB,9,H,0.05203485178739716
1353,HB,31,H,0.17923115615659022
1354,HB,10,H,0.057816501985996846
1355,HB,3,H,0.017344950595799054
1356,HB,2,H,0.01156330039719937
1357,HB,4,H,0.02312660079439874
1358,HB,7,H,0.04047155139019779
1359,HB,3,H,0.017344950595799054
1360,HB,10,H,0.057816501985996846
1361,HB,3,H,0.017344950595799054
1362,HB,14,H,0.08094310278039558
1363,HB,7,H,0.04047155139019779
1364,HB,11,H,0.06359815218459652
1365,HB,11,H,0.06359815218459652
1366,HB,10,H,0.057816501985996846
1367,HB,5,H,0.028908250992998423
1368,HB,6,H,0.03468990119159811
1369,HB,3,H,0.017344950595799054
1370,HB,11,H,0.06359815218459652
1371,HB,6,H,0.03468990119159811
1372,HB,4,H,0.02312660079439874
1373,HB,17,H,0.09828805337619463
1374,HB,20,H,0.11563300397199369
1375,HB,11,H,0.06359815218459652
1376,HB,4,H,0.02312660079439874
1377,HB,19,H,0.109851353773394
1378,HB,4,H,0.02312660079439874
1379,HB,7,H,0.04047155139019779
1380,HB,4,H,0.02312660079439874
1381,HB,15,H,0.08672475297899526
1382,HB,5,H,0.028908250992998423
1383,HB,2,H,0.01156330039719937
1384,HB,1,H,0.005781650198599685
1385,HB,1,H,0.005781650198599685
1386,HB,2,H,0.01156330039719937
1387,HB,4,H,0.02312660079439874
1388,HB,2,H,0.01156330039719937
1389,HB,4,H,0.02312660079439874
1390,HB,1,H,0.005781650198599685
1391,HB,7,H,0.04047155139019779
1392,HB,2,H,0.01156330039719937
1393,HB,6,H,0.03468990119159811
1394,HB,7,H,0.04047155139019779
1395,HB,3,H,0.017344950595799054
1396,HB,14,H,0.08094310278039558
1397,HB,12,H,0.06937980238319622
1398,HB,4,H,0.02312660079439874
1399,HB,1,H,0.005781650198599685
1400,HB,16,H,0.09250640317759495
1401,HB,10,H,0.057816501985996846
1402,HB,12,H,0.06937980238319622
1403,HB,15,H,0.08672475297899526
1404,HB,8,H,0.04625320158879748
1405,HB,2,H,0.01156330039719937
1406,HB,15,H,0.08672475297899526
1407,HB,10,H,0.057816501985996846
1408,HB,30,H,0.17344950595799052
1409,HB,16,H,0.09250640317759495
1410,HB,26,H,0.15032290516359179
1411,HB,18,H,0.10406970357479432
1412,HB,14,H,0.08094310278039558
1413,HB,7,H,0.04047155139019779
1414,HB,16,H,0.09250640317759495
1415,HB,7,H,0.04047155139019779
1416,HB,8,H,0.04625320158879748
1417,HB,7,H,0.04047155139019779
1418,HB,5,H,0.028908250992998423
1419,HB,11,H,0.06359815218459652
1420,HB,18,H,0.10406970357479432
1421,HB,9,H,0.05203485178739716
1422,HB,1,H,0.005781650198599685
1423,HB,21,H,0.12141465417059337
1424,HB,5,H,0.028908250992998423
1425,HB,7,H,0.04047155139019779
1426,HB,5,H,0.028908250992998423
1427,HB,13,H,0.07516145258179589
1428,HB,9,H,0.05203485178739716
1429,HB,11,H,0.06359815218459652
1430,HB,8,H,0.04625320158879748
