chr,start,end.x,score1,end.y,score2,total
chr9,35259816,0,0,35259817,1,1
chr9,35259835,0,0,35259836,1,1
chr9,35260356,0,0,35260357,1,1
chr9,35260581,0,0,35260582,1,1
chr9,35260989,0,0,35260990,1,1
chr9,35261207,0,0,35261208,1,1
chr9,35261257,0,0,35261258,1,1
chr9,35261276,0,0,35261277,1,1
chr9,35261623,0,0,35261624,1,1
chr9,35262909,0,0,35262910,1,1
chr9,35263004,0,0,35263005,1,1
chr9,35263068,0,0,35263069,1,1
chr9,35263690,0,0,35263691,1,1
chr9,35263800,0,0,35263801,1,1
chr9,35263980,0,0,35263981,1,1
chr9,35264112,0,0,35264113,1,1
chr9,35264289,0,0,35264290,1,1
chr9,35264510,0,0,35264511,1,1
chr9,35264587,0,0,35264588,1,1
chr9,35264601,0,0,35264602,1,1
chr9,35264891,0,0,35264892,1,1
chr9,35265059,0,0,35265060,1,1
chr9,35265068,0,0,35265069,2,2
chr9,35265079,0,0,35265080,1,1
chr9,35265156,0,0,35265157,1,1
chr9,35265193,0,0,35265194,1,1
chr9,35265209,0,0,35265210,1,1
chr9,35265216,0,0,35265217,1,1
chr9,35265471,0,0,35265472,1,1
chr9,35265792,0,0,35265793,1,1
chr9,35265836,0,0,35265837,1,1
chr9,35266044,0,0,35266045,1,1
chr9,35266600,0,0,35266601,1,1
chr9,35266635,0,0,35266636,1,1
chr9,35266746,0,0,35266747,1,1
chr9,35266767,0,0,35266768,1,1
chr9,35266818,0,0,35266819,1,1
chr9,35267102,0,0,35267103,1,1
chr9,35267640,0,0,35267641,1,1
chr9,35267708,0,0,35267709,1,1
chr9,35267717,0,0,35267718,1,1
chr9,35267741,0,0,35267742,1,1
chr9,35267829,0,0,35267830,1,1
chr9,35269854,0,0,35269855,1,1
chr9,35270723,0,0,35270724,1,1
chr9,35271967,0,0,35271968,1,1
chr9,35275087,0,0,35275088,1,1
chr9,35276931,0,0,35276932,2,2
chr9,35277028,0,0,35277029,1,1
chr9,35277871,0,0,35277872,1,1
chr9,35278223,0,0,35278224,1,1
chr9,35278376,0,0,35278377,1,1
chr9,35278591,0,0,35278592,2,2
chr9,35278700,0,0,35278701,1,1
chr9,35279531,0,0,35279532,1,1
chr9,35279940,0,0,35279941,1,1
chr9,35279984,0,0,35279985,1,1
chr9,35280098,0,0,35280099,1,1
chr9,35280506,0,0,35280507,1,1
chr9,35281565,0,0,35281566,1,1
chr9,35281858,0,0,35281859,1,1
chr9,35282188,0,0,35282189,1,1
chr9,35282279,0,0,35282280,1,1
chr9,35282937,0,0,35282938,1,1
chr9,35283006,0,0,35283007,1,1
chr9,35283202,0,0,35283203,1,1
chr9,35284136,0,0,35284137,1,1
chr9,35285641,0,0,35285642,1,1
chr9,35285700,0,0,35285701,1,1
chr9,35285940,0,0,35285941,1,1
chr9,35286012,0,0,35286013,1,1
chr9,35286339,0,0,35286340,1,1
chr9,35286407,0,0,35286408,1,1
chr9,35286505,0,0,35286506,1,1
chr9,35287807,0,0,35287808,1,1
chr9,35288666,0,0,35288667,1,1
chr9,35289054,0,0,35289055,1,1
chr9,35289393,0,0,35289394,1,1
chr9,35289500,0,0,35289501,1,1
chr9,35290878,0,0,35290879,1,1
chr9,35291010,0,0,35291011,1,1
chr9,35291514,0,0,35291515,1,1
chr9,35291739,0,0,35291740,1,1
chr9,35291746,0,0,35291747,1,1
chr9,35292024,0,0,35292025,1,1
chr9,35292077,0,0,35292078,1,1
chr9,35292130,0,0,35292131,1,1
chr9,35292238,0,0,35292239,1,1
chr9,35292323,0,0,35292324,1,1
chr9,35292368,0,0,35292369,1,1
chr9,35292389,0,0,35292390,1,1
chr9,35293769,0,0,35293770,1,1
chr9,35294261,0,0,35294262,1,1
chr9,35294625,0,0,35294626,1,1
chr9,35295709,0,0,35295710,1,1
chr9,35295878,0,0,35295879,1,1
chr9,35295905,0,0,35295906,1,1
chr9,35295954,0,0,35295955,1,1
chr9,35296665,0,0,35296666,1,1
chr9,35297080,0,0,35297081,1,1
chr9,35297354,0,0,35297355,1,1
chr9,35299505,0,0,35299506,1,1
chr9,35299967,0,0,35299968,1,1
chr9,35299978,0,0,35299979,1,1
chr9,35299995,0,0,35299996,1,1
chr9,35300135,0,0,35300136,1,1
chr9,35300788,0,0,35300789,1,1
chr9,35300999,0,0,35301000,1,1
chr9,35301483,0,0,35301484,1,1
chr9,35301484,0,0,35301485,1,1
chr9,35301621,0,0,35301622,1,1
chr9,35302071,0,0,35302072,1,1
chr9,35302475,0,0,35302476,1,1
chr9,35302663,0,0,35302664,1,1
chr9,35302670,0,0,35302671,1,1
chr9,35302790,0,0,35302791,1,1
chr9,35302867,0,0,35302868,1,1
chr9,35303188,0,0,35303189,1,1
chr9,35303498,0,0,35303499,1,1
chr9,35303552,0,0,35303553,1,1
chr9,35304142,0,0,35304143,1,1
chr9,35304460,0,0,35304461,1,1
chr9,35304847,0,0,35304848,1,1
chr9,35304931,0,0,35304932,1,1
chr9,35305056,0,0,35305057,1,1
chr9,35305197,0,0,35305198,1,1
chr9,35305409,0,0,35305410,1,1
chr9,35305889,0,0,35305890,1,1
chr9,35306064,0,0,35306065,1,1
chr9,35306473,0,0,35306474,1,1
chr9,35306488,0,0,35306489,1,1
chr9,35307037,0,0,35307038,1,1
chr9,35307296,0,0,35307297,1,1
chr9,35307320,0,0,35307321,1,1
chr9,35308956,0,0,35308957,1,1
chr9,35309002,0,0,35309003,1,1
chr9,35309207,0,0,35309208,1,1
chr9,35309211,0,0,35309212,1,1
chr9,35309238,0,0,35309239,1,1
chr9,35310212,0,0,35310213,1,1
chr9,35310265,0,0,35310266,1,1
chr9,35310815,0,0,35310816,1,1
chr9,35313464,0,0,35313465,1,1
chr9,35313917,0,0,35313918,1,1
chr9,35313998,0,0,35313999,1,1
chr9,35314509,0,0,35314510,1,1
chr9,35314539,0,0,35314540,1,1
chr9,35314918,0,0,35314919,1,1
chr9,35315546,0,0,35315547,1,1
chr9,35316074,0,0,35316075,1,1
chr9,35318004,0,0,35318005,1,1
chr9,35319093,0,0,35319094,1,1
chr9,35320176,0,0,35320177,1,1
chr9,35320428,0,0,35320429,1,1
chr9,35320629,0,0,35320630,1,1
chr9,35320635,0,0,35320636,1,1
chr9,35321420,0,0,35321421,1,1
chr9,35321816,0,0,35321817,1,1
chr9,35322808,0,0,35322809,1,1
chr9,35322934,0,0,35322935,1,1
chr9,35323411,0,0,35323412,1,1
chr9,35324060,0,0,35324061,1,1
chr9,35324674,0,0,35324675,1,1
chr9,35326073,0,0,35326074,1,1
chr9,35326108,0,0,35326109,1,1
chr9,35327979,0,0,35327980,1,1
chr9,35328904,0,0,35328905,1,1
chr9,35329657,0,0,35329658,1,1
chr9,35330399,0,0,35330400,1,1
chr9,35331806,0,0,35331807,1,1
chr9,35332481,0,0,35332482,1,1
chr9,35332791,0,0,35332792,1,1
chr9,35332917,0,0,35332918,1,1
chr9,35332978,0,0,35332979,1,1
chr9,35333164,0,0,35333165,1,1
chr9,35333204,0,0,35333205,1,1
chr9,35333237,0,0,35333238,1,1
chr9,35333263,0,0,35333264,1,1
chr9,35333284,0,0,35333285,1,1
chr9,35333321,0,0,35333322,1,1
chr9,35333325,0,0,35333326,1,1
chr9,35333326,0,0,35333327,1,1
chr9,35333392,0,0,35333393,1,1
chr9,35333431,0,0,35333432,1,1
chr9,35333518,0,0,35333519,1,1
chr9,35335844,0,0,35335845,1,1
chr9,35336433,0,0,35336434,1,1
chr9,35336845,0,0,35336846,1,1
chr9,35337155,0,0,35337156,1,1
chr9,35337653,0,0,35337654,1,1
chr9,35337766,0,0,35337767,1,1
chr9,35337825,0,0,35337826,1,1
chr9,35338837,0,0,35338838,1,1
chr9,35338943,0,0,35338944,1,1
chr9,35339060,0,0,35339061,1,1
chr9,35339682,0,0,35339683,1,1
chr9,35339929,0,0,35339930,1,1
chr9,35340159,0,0,35340160,1,1
chr9,35340287,0,0,35340288,1,1
chr9,35340314,0,0,35340315,1,1
chr9,35340738,0,0,35340739,1,1
chr9,35340993,0,0,35340994,1,1
chr9,35341226,0,0,35341227,1,1
chr9,35341413,0,0,35341414,1,1
chr9,35341444,0,0,35341445,1,1
chr9,35341692,0,0,35341693,1,1
chr9,35341706,0,0,35341707,1,1
chr9,35341713,0,0,35341714,1,1
chr9,35341977,0,0,35341978,1,1
chr9,35342283,0,0,35342284,1,1
chr9,35342299,0,0,35342300,1,1
chr9,35342477,0,0,35342478,1,1
chr9,35342497,0,0,35342498,2,2
chr9,35342526,0,0,35342527,1,1
chr9,35342532,0,0,35342533,1,1
chr9,35342570,0,0,35342571,1,1
chr9,35342587,0,0,35342588,1,1
chr9,35342671,0,0,35342672,1,1
chr9,35342677,0,0,35342678,1,1
chr9,35342688,0,0,35342689,1,1
chr9,35342863,0,0,35342864,1,1
chr9,35342943,0,0,35342944,1,1
chr9,35343052,0,0,35343053,1,1
chr9,35343166,0,0,35343167,1,1
chr9,35343233,0,0,35343234,1,1
chr9,35343418,0,0,35343419,1,1
chr9,35343452,0,0,35343453,1,1
chr9,35343988,0,0,35343989,1,1
chr9,35345291,0,0,35345292,1,1
chr9,35345320,0,0,35345321,1,1
chr9,35345634,0,0,35345635,1,1
chr9,35345647,0,0,35345648,1,1
chr9,35345687,0,0,35345688,1,1
chr9,35346329,0,0,35346330,1,1
chr9,35346365,0,0,35346366,1,1
chr9,35346469,0,0,35346470,1,1
chr9,35346542,0,0,35346543,1,1
chr9,35346582,0,0,35346583,1,1
chr9,35346684,0,0,35346685,1,1
chr9,35346760,0,0,35346761,1,1
chr9,35347214,0,0,35347215,1,1
chr9,35347372,0,0,35347373,1,1
chr9,35347410,0,0,35347411,1,1
chr9,35347440,0,0,35347441,1,1
chr9,35347462,0,0,35347463,1,1
chr9,35347529,0,0,35347530,1,1
chr9,35348460,0,0,35348461,1,1
chr9,35350225,0,0,35350226,1,1
chr9,35350708,0,0,35350709,1,1
chr9,35350742,0,0,35350743,1,1
chr9,35351303,0,0,35351304,1,1
chr9,35351862,0,0,35351863,1,1
chr9,35352076,0,0,35352077,1,1
chr9,35352683,0,0,35352684,1,1
chr9,35352775,0,0,35352776,1,1
chr9,35352981,0,0,35352982,1,1
chr9,35353267,0,0,35353268,1,1
chr9,35353900,0,0,35353901,1,1
chr9,35354206,0,0,35354207,1,1
chr9,35354364,0,0,35354365,1,1
chr9,35354471,0,0,35354472,1,1
chr9,35354612,0,0,35354613,1,1
chr9,35355409,0,0,35355410,1,1
chr9,35356045,0,0,35356046,1,1
chr9,35356896,0,0,35356897,1,1
chr9,35357967,0,0,35357968,1,1
chr9,35358086,0,0,35358087,1,1
chr9,35360241,0,0,35360242,1,1
chr9,35360915,0,0,35360916,1,1
chr9,35361890,0,0,35361891,1,1
chr9,35361919,0,0,35361920,1,1
chr9,35361927,0,0,35361928,1,1
chr9,35362136,0,0,35362137,1,1
chr9,35363067,0,0,35363068,1,1
chr9,35363413,0,0,35363414,1,1
chr9,35363431,0,0,35363432,1,1
chr9,35364082,0,0,35364083,1,1
chr9,35364274,0,0,35364275,1,1
chr9,35364547,0,0,35364548,2,2
chr9,35364564,0,0,35364565,1,1
chr9,35364611,0,0,35364612,1,1
chr9,35364622,0,0,35364623,1,1
chr9,35364640,0,0,35364641,3,3
chr9,35364645,0,0,35364646,1,1
chr9,35364646,0,0,35364647,1,1
chr9,35364662,0,0,35364663,1,1
chr9,35364682,0,0,35364683,1,1
chr9,35364732,0,0,35364733,1,1
chr9,35364777,0,0,35364778,1,1
chr9,35364778,0,0,35364779,1,1
chr9,35364986,0,0,35364987,1,1
chr9,35365638,0,0,35365639,1,1
chr9,35365916,0,0,35365917,1,1
chr9,35366721,0,0,35366722,1,1
chr9,35366740,0,0,35366741,1,1
chr9,35366911,0,0,35366912,1,1
chr9,35366988,0,0,35366989,1,1
chr9,35367675,0,0,35367676,1,1
chr9,35367771,0,0,35367772,1,1
chr9,35368073,0,0,35368074,1,1
chr9,35370246,0,0,35370247,1,1
chr9,35370382,0,0,35370383,1,1
chr9,35371943,0,0,35371944,1,1
chr9,35374729,0,0,35374730,1,1
chr9,35375183,0,0,35375184,1,1
chr9,35375197,0,0,35375198,1,1
chr9,35377561,0,0,35377562,1,1
chr9,35380566,0,0,35380567,1,1
chr9,35380982,0,0,35380983,1,1
chr9,35381929,0,0,35381930,1,1
chr9,35382466,0,0,35382467,1,1
chr9,35383134,0,0,35383135,1,1
chr9,35384269,0,0,35384270,1,1
chr9,35384308,0,0,35384309,1,1
chr9,35384325,0,0,35384326,1,1
chr9,35384425,0,0,35384426,1,1
chr9,35384522,0,0,35384523,1,1
chr9,35384540,0,0,35384541,1,1
chr9,35384559,0,0,35384560,1,1
chr9,35384735,0,0,35384736,1,1
chr9,35384756,0,0,35384757,1,1
chr9,35384796,0,0,35384797,1,1
chr9,35384914,0,0,35384915,1,1
chr9,35384992,0,0,35384993,1,1
chr9,35385176,0,0,35385177,1,1
chr9,35385250,0,0,35385251,1,1
chr9,35385359,0,0,35385360,1,1
chr9,35385363,0,0,35385364,1,1
chr9,35385417,0,0,35385418,1,1
chr9,35385423,0,0,35385424,1,1
chr9,35385452,0,0,35385453,1,1
chr9,35385455,0,0,35385456,1,1
chr9,35385470,0,0,35385471,1,1
chr9,35385531,0,0,35385532,1,1
chr9,35385584,0,0,35385585,1,1
chr9,35385937,0,0,35385938,1,1
chr9,35385982,0,0,35385983,1,1
chr9,35386257,0,0,35386258,1,1
chr9,35386270,0,0,35386271,1,1
chr9,35386401,0,0,35386402,1,1
chr9,35386416,0,0,35386417,1,1
chr9,35386463,0,0,35386464,1,1
chr9,35386627,0,0,35386628,1,1
chr9,35386983,0,0,35386984,1,1
chr9,35388082,0,0,35388083,1,1
chr9,35388422,0,0,35388423,1,1
chr9,35388693,0,0,35388694,1,1
chr9,35389439,0,0,35389440,1,1
chr9,35389784,0,0,35389785,1,1
chr9,35391360,0,0,35391361,1,1
chr9,35391505,0,0,35391506,1,1
chr9,35397237,0,0,35397238,1,1
chr9,35397277,0,0,35397278,1,1
chr9,35398425,0,0,35398426,1,1
chr9,35398596,0,0,35398597,1,1
chr9,35399161,0,0,35399162,1,1
chr9,35399446,0,0,35399447,1,1
chr9,35399616,0,0,35399617,1,1
chr9,35400302,0,0,35400303,1,1
chr9,35401012,0,0,35401013,1,1
chr9,35401213,0,0,35401214,1,1
chr9,35401359,0,0,35401360,1,1
chr9,35401427,0,0,35401428,1,1
chr9,35401434,0,0,35401435,1,1
chr9,35401612,0,0,35401613,1,1
chr9,35402068,0,0,35402069,1,1
chr9,35402196,0,0,35402197,1,1
chr9,35402293,0,0,35402294,1,1
chr9,35402629,0,0,35402630,1,1
chr9,35403049,0,0,35403050,1,1
chr9,35403436,0,0,35403437,1,1
chr9,35403912,0,0,35403913,1,1
chr9,35404209,0,0,35404210,1,1
chr9,35404320,0,0,35404321,1,1
chr9,35404923,0,0,35404924,1,1
chr9,35404969,0,0,35404970,1,1
chr9,35405040,0,0,35405041,1,1
chr9,35405122,0,0,35405123,1,1
chr9,35405142,0,0,35405143,1,1
chr9,35406278,0,0,35406279,1,1
chr9,35406476,0,0,35406477,1,1
chr9,35406918,0,0,35406919,1,1
