gene_name,gene_id,lsv_id,deltaPSI,p_d_psi_0_10_per_lsv_junction,FDR,control_e_psi,tdp_kd_e_psi,lsv_type,a5ss,a3ss,es,num_junctions,num_exons,de_novo_junctions,chr,strand,lsv_junc,exon_start,exon_end,junc_start,junc_end,ir_start,ir_end,junc_dist,paste_into_igv_junction,paste_into_igv_exon,exon_length,exon_mod_3,exon_type
PLGLB1,ENSG00000183281.14,ENSG00000183281.14:s:87016302-87016408,0.00306900655851722,0.000510810205516505,0.000479635226673352,0.01,0.029,s|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2,FALSE,TRUE,TRUE,4,4,1,chr2,-,ENSG00000183281.14:s:87016302-87016408_87015949-87016302,87002559,87003208,87015949,87016302,,,353,chr2:87015949-87016302,chr2:87002559-87003208,649,1,source
PLGLB1,ENSG00000183281.14,ENSG00000183281.14:s:87016302-87016408,0.0905859309039322,0.432552616939176,5.72491846633394e-06,0.719,0.848,s|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2,FALSE,TRUE,TRUE,4,4,1,chr2,-,ENSG00000183281.14:s:87016302-87016408_87013119-87016302,87012302,87013119,87013119,87016302,,,3183,chr2:87013119-87016302,chr2:87012302-87013119,817,1,source
PLGLB1,ENSG00000183281.14,ENSG00000183281.14:s:87016302-87016408,-0.139869616277074,0.744858018240343,1.72126236452907e-06,0.213,0.055,s|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2,FALSE,TRUE,TRUE,4,4,0,chr2,-,ENSG00000183281.14:s:87016302-87016408_87003208-87016302,87015652,87015949,87003208,87016302,,,13094,chr2:87003208-87016302,chr2:87015652-87015949,297,0,source
PLGLB1,ENSG00000183281.14,ENSG00000183281.14:s:87016302-87016408,0.00447150379683224,0.010088915379936,0.000129027641703083,0.059,0.068,s|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2,FALSE,TRUE,TRUE,4,4,1,chr2,-,ENSG00000183281.14:s:87016302-87016408_87003157-87016302,87016302,87016408,87003157,87016302,,,13145,chr2:87003157-87016302,chr2:87016302-87016408,106,1,source
RBM33,ENSG00000184863.11,ENSG00000184863.11:s:155744961-155745720,0.197274263962306,0.938533617447986,5.0159885959517e-07,0.333,0.541,s|1e1.1o2|1e1.2o2,FALSE,TRUE,FALSE,2,2,1,chr7,+,ENSG00000184863.11:s:155744961-155745720_155745602-155763809,155744961,155745720,155745602,155763809,,,18207,chr7:155745602-155763809,chr7:155744961-155745720,759,0,source
RBM33,ENSG00000184863.11,ENSG00000184863.11:s:155744961-155745720,-0.1972742648939,0.938533609826792,5.01621733706159e-07,0.667,0.459,s|1e1.1o2|1e1.2o2,FALSE,TRUE,FALSE,2,2,1,chr7,+,ENSG00000184863.11:s:155744961-155745720_155745602-155763812,155763809,155764018,155745602,155763812,,,18210,chr7:155745602-155763812,chr7:155763809-155764018,209,2,source
SDHAP3,ENSG00000185986.12,ENSG00000185986.12:s:1574172-1574295,-0.0968694696748129,0.482930571560047,4.9129705610329e-05,0.501,0.372,s|1e1.1o1|1e2.1o1|i,FALSE,FALSE,TRUE,3,3,1,chr5,-,ENSG00000185986.12:s:1574172-1574295_1572286-1574182,1567495,1568998,1572286,1574182,1572287,1574171,1896,chr5:1572286-1574182,chr5:1567495-1568998,1503,0,source
SDHAP3,ENSG00000185986.12,ENSG00000185986.12:s:1574172-1574295,0.122149462332751,0.669232013309751,2.02771567351044e-05,0.122,0.26,s|1e1.1o1|1e2.1o1|i,FALSE,FALSE,TRUE,3,3,0,chr5,-,ENSG00000185986.12:s:1574172-1574295_1568998-1574182,1572182,1572286,1568998,1574182,,,5184,chr5:1568998-1574182,chr5:1572182-1572286,104,2,source
SDHAP3,ENSG00000185986.12,ENSG00000185986.12:s:1574172-1574295,-0.00566356392711396,0.0294453564230048,0.000586329767152116,0.377,0.372,s|1e1.1o1|1e2.1o1|i,FALSE,FALSE,TRUE,3,3,0,chr5,-,ENSG00000185986.12:s:1574172-1574295_1572287-1574171,1574172,1574295,1572287,1574171,,,1884,chr5:1572287-1574171,chr5:1574172-1574295,123,0,source
SDHAP3,ENSG00000185986.12,ENSG00000185986.12:t:1567495-1568998,0.157802988780265,0.743480859663359,2.14189689464634e-05,0.316,0.529,t|1e1.1o2|1e2.2o2|i,FALSE,FALSE,TRUE,3,3,0,chr5,-,ENSG00000185986.12:t:1567495-1568998_1568998-1574182,1567495,1568998,1568998,1574182,1568999,1572181,5184,chr5:1568998-1574182,chr5:1567495-1568998,1503,0,target
SDHAP3,ENSG00000185986.12,ENSG00000185986.12:t:1567495-1568998,0.0405496203320484,0.0938517553274179,0.000298714513449024,0.035,0.099,t|1e1.1o2|1e2.2o2|i,FALSE,FALSE,TRUE,3,3,1,chr5,-,ENSG00000185986.12:t:1567495-1568998_1568998-1572182,1572182,1572286,1568998,1572182,,,3184,chr5:1568998-1572182,chr5:1572182-1572286,104,2,target
SDHAP3,ENSG00000185986.12,ENSG00000185986.12:t:1567495-1568998,-0.234591165278595,0.938405883266604,5.86285876336135e-06,0.648,0.371,t|1e1.1o2|1e2.2o2|i,FALSE,FALSE,TRUE,3,3,0,chr5,-,ENSG00000185986.12:t:1567495-1568998_1568999-1572181,1574172,1574295,1568999,1572181,,,3182,chr5:1568999-1572181,chr5:1574172-1574295,123,0,target
INSYN2A,ENSG00000188916.9,ENSG00000188916.9:s:127175212-127176400,-0.114841226378215,0.575540334613978,3.65937517654569e-06,0.924,0.774,s|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr10,-,ENSG00000188916.9:s:127175212-127176400_127153923-127175212,127135426,127138020,127153923,127175212,,,21289,chr10:127153923-127175212,chr10:127135426-127138020,2594,2,source
INSYN2A,ENSG00000188916.9,ENSG00000188916.9:s:127175212-127176400,0.11484120938934,0.575540051940529,3.6591751467449e-06,0.076,0.226,s|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr10,-,ENSG00000188916.9:s:127175212-127176400_127138020-127175212,127153852,127153923,127138020,127175212,,,37192,chr10:127138020-127175212,chr10:127153852-127153923,71,2,source
LCOR,ENSG00000196233.13,ENSG00000196233.13:s:96832955-96833122,-0.0601540765568556,0.269856044604587,1.00970462743044e-05,0.595,0.482,s|1e1.1o1|1e2.1o3|2e3.1o1|3e3.1o1,TRUE,FALSE,TRUE,4,4,1,chr10,+,ENSG00000196233.13:s:96832955-96833122_96833114-96833406,96832955,96833122,96833114,96833406,,,292,chr10:96833114-96833406,chr10:96832955-96833122,167,2,source
LCOR,ENSG00000196233.13,ENSG00000196233.13:s:96832955-96833122,0.10192007504089,0.489877657120633,5.05634901126274e-06,0.14,0.284,s|1e1.1o1|1e2.1o3|2e3.1o1|3e3.1o1,TRUE,FALSE,TRUE,4,4,0,chr10,+,ENSG00000196233.13:s:96832955-96833122_96833114-96907265,96833406,96833479,96833114,96907265,,,74151,chr10:96833114-96907265,chr10:96833406-96833479,73,1,source
LCOR,ENSG00000196233.13,ENSG00000196233.13:s:96832955-96833122,-0.0178298128036335,0.0720169814244072,2.75963860638662e-05,0.246,0.205,s|1e1.1o1|1e2.1o3|2e3.1o1|3e3.1o1,TRUE,FALSE,TRUE,4,4,0,chr10,+,ENSG00000196233.13:s:96832955-96833122_96833118-96833406,96907265,96907330,96833118,96833406,,,288,chr10:96833118-96833406,chr10:96907265-96907330,65,2,source
LCOR,ENSG00000196233.13,ENSG00000196233.13:s:96832955-96833122,0.00229614883597473,0.000673389140256421,0.000513029560556003,0.022,0.03,s|1e1.1o1|1e2.1o3|2e3.1o1|3e3.1o1,TRUE,FALSE,TRUE,4,4,1,chr10,+,ENSG00000196233.13:s:96832955-96833122_96833122-96833406,,,96833122,96833406,,,284,chr10:96833122-96833406,chr10:NA-NA,,,source
PPP1R26,ENSG00000196422.11,ENSG00000196422.11:t:135482682-135482815,0.0756165544688052,0.354596643901558,7.54317883388664e-05,0.341,0.461,t|1e1.1o1|1e2.1o1|1e3.1o1|i,FALSE,FALSE,TRUE,4,4,1,chr9,+,ENSG00000196422.11:t:135482682-135482815_135479724-135482683,nan,135480553,135479724,135482683,135480023,135482681,2959,chr9:135479724-135482683,chr9:nan-135480553,,,target
PPP1R26,ENSG00000196422.11,ENSG00000196422.11:t:135482682-135482815,0.0110779528317574,0.0687278040153334,0.00031211814193205,0.383,0.412,t|1e1.1o1|1e2.1o1|1e3.1o1|i,FALSE,FALSE,TRUE,4,4,1,chr9,+,ENSG00000196422.11:t:135482682-135482815_135480022-135482683,135479663,135479724,135480022,135482683,,,2661,chr9:135480022-135482683,chr9:135479663-135479724,61,1,target
PPP1R26,ENSG00000196422.11,ENSG00000196422.11:t:135482682-135482815,-0.111005039047422,0.582756751686549,3.41128306234895e-05,0.171,0.042,t|1e1.1o1|1e2.1o1|1e3.1o1|i,FALSE,FALSE,TRUE,4,4,0,chr9,+,ENSG00000196422.11:t:135482682-135482815_135480553-135482683,135479782,135480022,135480553,135482683,,,2130,chr9:135480553-135482683,chr9:135479782-135480022,240,0,target
PPP1R26,ENSG00000196422.11,ENSG00000196422.11:t:135482682-135482815,-0.0105400456127161,0.0184994866896991,0.000845139887984736,0.106,0.082,t|1e1.1o1|1e2.1o1|1e3.1o1|i,FALSE,FALSE,TRUE,4,4,0,chr9,+,ENSG00000196422.11:t:135482682-135482815_135480023-135482681,135482682,135482815,135480023,135482681,,,2658,chr9:135480023-135482681,chr9:135482682-135482815,133,1,target
ZNF841,ENSG00000197608.11,ENSG00000197608.11:s:52066490-52067610,0.13394922387048,0.690973491586292,2.41405390187488e-05,0.141,0.305,s|1e1.1o1|i,FALSE,FALSE,FALSE,2,2,1,chr19,-,ENSG00000197608.11:s:52066490-52067610_52065565-52066490,52064466,52065565,52065565,52066490,52065566,52066489,925,chr19:52065565-52066490,chr19:52064466-52065565,1099,1,source
ZNF841,ENSG00000197608.11,ENSG00000197608.11:s:52066490-52067610,-0.13394923871436,0.690973768872207,2.41424496285614e-05,0.859,0.695,s|1e1.1o1|i,FALSE,FALSE,FALSE,2,2,1,chr19,-,ENSG00000197608.11:s:52066490-52067610_52065566-52066489,52066490,52067610,52065566,52066489,,,923,chr19:52065566-52066489,chr19:52066490-52067610,1120,1,source
MSTO2P,ENSG00000203761.5,ENSG00000203761.5:s:155747762-155747896,0.00691705978985097,0.0118638417906372,0.00110103021097541,0.115,0.134,s|1e1.1o2|1e2.1o1|i,FALSE,FALSE,TRUE,3,3,1,chr1,+,ENSG00000203761.5:s:155747762-155747896_155747896-155747977,155747762,155747896,155747896,155747977,155747897,155747976,81,chr1:155747896-155747977,chr1:155747762-155747896,134,2,source
MSTO2P,ENSG00000203761.5,ENSG00000203761.5:s:155747762-155747896,-0.120991065003589,0.680915504857844,1.86380873230529e-05,0.163,0.037,s|1e1.1o2|1e2.1o1|i,FALSE,FALSE,TRUE,3,3,0,chr1,+,ENSG00000203761.5:s:155747762-155747896_155747896-155748400,155747977,155748127,155747896,155748400,,,504,chr1:155747896-155748400,chr1:155747977-155748127,150,0,source
MSTO2P,ENSG00000203761.5,ENSG00000203761.5:s:155747762-155747896,0.0838386185514497,0.394087883402713,6.56539971111567e-05,0.721,0.829,s|1e1.1o2|1e2.1o1|i,FALSE,FALSE,TRUE,3,3,0,chr1,+,ENSG00000203761.5:s:155747762-155747896_155747897-155747976,155748400,155748531,155747897,155747976,,,79,chr1:155747897-155747976,chr1:155748400-155748531,131,2,source
MSTO2P,ENSG00000203761.5,ENSG00000203761.5:t:155748400-155748531,-0.109660843368781,0.601062535651372,1.39379806028961e-05,0.145,0.029,t|1e1.1o1|1e2.1o1|i,FALSE,FALSE,TRUE,3,3,0,chr1,+,ENSG00000203761.5:t:155748400-155748531_155747896-155748400,155747762,155747896,155747896,155748400,155748128,155748399,504,chr1:155747896-155748400,chr1:155747762-155747896,134,2,target
MSTO2P,ENSG00000203761.5,ENSG00000203761.5:t:155748400-155748531,0.00972175259051739,0.00451296690543938,0.00306459844779676,0.085,0.104,t|1e1.1o1|1e2.1o1|i,FALSE,FALSE,TRUE,3,3,1,chr1,+,ENSG00000203761.5:t:155748400-155748531_155748127-155748400,155747977,155748127,155748127,155748400,,,273,chr1:155748127-155748400,chr1:155747977-155748127,150,0,target
MSTO2P,ENSG00000203761.5,ENSG00000203761.5:t:155748400-155748531,0.0725673624636714,0.30596665591094,8.41896907527201e-05,0.771,0.867,t|1e1.1o1|1e2.1o1|i,FALSE,FALSE,TRUE,3,3,0,chr1,+,ENSG00000203761.5:t:155748400-155748531_155748128-155748399,155748400,155748531,155748128,155748399,,,271,chr1:155748128-155748399,chr1:155748400-155748531,131,2,target
ZNF468,ENSG00000204604.11,ENSG00000204604.11:s:52849087-52849218,0.155608633065787,0.667221055483024,3.93715898418679e-06,0.381,0.611,s|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr19,-,ENSG00000204604.11:s:52849087-52849218_52845296-52849087,52838010,52842151,52845296,52849087,,,3791,chr19:52845296-52849087,chr19:52838010-52842151,4141,1,source
ZNF468,ENSG00000204604.11,ENSG00000204604.11:s:52849087-52849218,-0.155608647274979,0.667221175599919,3.93733568371246e-06,0.619,0.389,s|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr19,-,ENSG00000204604.11:s:52849087-52849218_52842151-52849087,52845179,52845296,52842151,52849087,,,6936,chr19:52842151-52849087,chr19:52845179-52845296,117,0,source
ZNF468,ENSG00000204604.11,ENSG00000204604.11:t:52838010-52842151,-0.111432007052191,0.502132083621194,5.84910310508224e-06,0.59,0.4,t|1e1.1o1|1e2.4o4,FALSE,FALSE,TRUE,2,3,1,chr19,-,ENSG00000204604.11:t:52838010-52842151_52842151-52849087,52838010,52842151,52842151,52849087,,,6936,chr19:52842151-52849087,chr19:52838010-52842151,4141,1,target
ZNF468,ENSG00000204604.11,ENSG00000204604.11:t:52838010-52842151,0.11143198979384,0.502131855711322,5.84884854260004e-06,0.41,0.6,t|1e1.1o1|1e2.4o4,FALSE,FALSE,TRUE,2,3,1,chr19,-,ENSG00000204604.11:t:52838010-52842151_52842151-52845179,52845179,52845296,52842151,52845179,,,3028,chr19:52842151-52845179,chr19:52845179-52845296,117,0,target
ZNF611,ENSG00000213020.10,ENSG00000213020.10:s:52735001-52735073,0.125994765102457,0.565301575786641,4.94827574584918e-06,0.373,0.572,s|1e1.1o1|1e2.1o2|1e3.1o1,FALSE,FALSE,TRUE,3,4,1,chr19,-,ENSG00000213020.10:s:52735001-52735073_52730005-52735001,52715832,52715913,52730005,52735001,,,4996,chr19:52730005-52735001,chr19:52715832-52715913,81,0,source
ZNF611,ENSG00000213020.10,ENSG00000213020.10:s:52735001-52735073,-0.0614664189825861,0.286048212334958,1.00412337259437e-05,0.469,0.344,s|1e1.1o1|1e2.1o2|1e3.1o1,FALSE,FALSE,TRUE,3,4,1,chr19,-,ENSG00000213020.10:s:52735001-52735073_52728831-52735001,52728730,52728831,52728831,52735001,,,6170,chr19:52728831-52735001,chr19:52728730-52728831,101,2,source
ZNF611,ENSG00000213020.10,ENSG00000213020.10:s:52735001-52735073,-0.0398512686335509,0.144211802953573,1.63677179585431e-05,0.158,0.085,s|1e1.1o1|1e2.1o2|1e3.1o1,FALSE,FALSE,TRUE,3,4,1,chr19,-,ENSG00000213020.10:s:52735001-52735073_52715913-52735001,52729906,52730005,52715913,52735001,,,19088,chr19:52715913-52735001,chr19:52729906-52730005,99,0,source
NPEPL1,ENSG00000215440.12,ENSG00000215440.12:s:58694421-58694592,0.256036887762232,0.999962926213959,1.81834743376829e-13,0.001,0.279,s|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,0,chr20,+,ENSG00000215440.12:s:58694421-58694592_58694592-58694812,58694421,58694592,58694592,58694812,,,220,chr20:58694592-58694812,chr20:58694421-58694592,171,0,source
NPEPL1,ENSG00000215440.12,ENSG00000215440.12:s:58694421-58694592,-0.256036878932614,0.999962929089642,0,0.999,0.721,s|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr20,+,ENSG00000215440.12:s:58694421-58694592_58694592-58698684,58694812,nan,58694592,58698684,,,4092,chr20:58694592-58698684,chr20:58694812-nan,,,source
TMEM191A,ENSG00000226287.8,ENSG00000226287.8:t:20703968-20704119,0.139575587116136,0.671058067055568,3.12350444488937e-06,0.121,0.301,t|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr22,+,ENSG00000226287.8:t:20703968-20704119_20703692-20703968,20703633,20703692,20703692,20703968,,,276,chr22:20703692-20703968,chr22:20703633-20703692,59,2,target
TMEM191A,ENSG00000226287.8,ENSG00000226287.8:t:20703968-20704119,-0.139575582299437,0.671058207603455,3.12366520183183e-06,0.879,0.699,t|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr22,+,ENSG00000226287.8:t:20703968-20704119_20703751-20703968,20703716,20703751,20703751,20703968,,,217,chr22:20703751-20703968,chr22:20703716-20703751,35,2,target
FAM27C,ENSG00000231527.7,ENSG00000231527.7:s:61856101-61856814,-0.141405880591871,0.723241069130221,2.24840508433743e-06,0.425,0.262,s|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,0,chr9,+,ENSG00000231527.7:s:61856101-61856814_61856814-61861277,61856101,61856814,61856814,61861277,,,4463,chr9:61856814-61861277,chr9:61856101-61856814,713,2,source
FAM27C,ENSG00000231527.7,ENSG00000231527.7:s:61856101-61856814,0.141405912768659,0.723241118479114,2.24828703410878e-06,0.575,0.738,s|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr9,+,ENSG00000231527.7:s:61856101-61856814_61856814-61917468,61861277,nan,61856814,61917468,,,60654,chr9:61856814-61917468,chr9:61861277-nan,,,source
AC016876.1,ENSG00000233223.3,ENSG00000233223.3:t:7582472-7582531,-0.0453784430884534,0.124229558057812,0.000210986014795411,0.11,0.04,t|1e1.1o1|1e2.1o2|i,FALSE,FALSE,TRUE,3,3,1,chr17,-,ENSG00000233223.3:t:7582472-7582531_7582531-7583918,7582472,7582531,7582531,7583918,7582532,7582875,1387,chr17:7582531-7583918,chr17:7582472-7582531,59,2,target
AC016876.1,ENSG00000233223.3,ENSG00000233223.3:t:7582472-7582531,0.101173910470377,0.509753512483303,4.43278078169688e-05,0.085,0.21,t|1e1.1o1|1e2.1o2|i,FALSE,FALSE,TRUE,3,3,1,chr17,-,ENSG00000233223.3:t:7582472-7582531_7582531-7582900,7582876,7583518,7582531,7582900,,,369,chr17:7582531-7582900,chr17:7582876-7583518,642,0,target
AC016876.1,ENSG00000233223.3,ENSG00000233223.3:t:7582472-7582531,-0.0292588674336007,0.0984731218305277,0.000236203669338964,0.805,0.75,t|1e1.1o1|1e2.1o2|i,FALSE,FALSE,TRUE,3,3,0,chr17,-,ENSG00000233223.3:t:7582472-7582531_7582532-7582875,7583918,7584086,7582532,7582875,,,343,chr17:7582532-7582875,chr17:7583918-7584086,168,0,target
CNTFR-AS1,ENSG00000237159.6,ENSG00000237159.6:s:34581094-34581205,0.0787317462670275,0.361133988075283,7.58428024290861e-05,0.193,0.31,s|1e1.2o3|1e1.3o3|i,FALSE,TRUE,FALSE,3,2,0,chr9,+,ENSG00000237159.6:s:34581094-34581205_34581205-34582481,34581094,34581205,34581205,34582481,34581206,34582334,1276,chr9:34581205-34582481,chr9:34581094-34581205,111,0,source
CNTFR-AS1,ENSG00000237159.6,ENSG00000237159.6:s:34581094-34581205,0.0443728338595504,0.168957541500353,0.000156086749459875,0.181,0.256,s|1e1.2o3|1e1.3o3|i,FALSE,TRUE,FALSE,3,2,0,chr9,+,ENSG00000237159.6:s:34581094-34581205_34581205-34582582,34582335,34583072,34581205,34582582,,,1377,chr9:34581205-34582582,chr9:34582335-34583072,737,2,source
CNTFR-AS1,ENSG00000237159.6,ENSG00000237159.6:s:34581094-34581205,-0.161099389119647,0.747238052113955,2.19020403450232e-05,0.627,0.442,s|1e1.2o3|1e1.3o3|i,FALSE,TRUE,FALSE,3,2,0,chr9,+,ENSG00000237159.6:s:34581094-34581205_34581206-34582334,,,34581206,34582334,,,1128,chr9:34581206-34582334,chr9:NA-NA,,,source
CNTFR-AS1,ENSG00000237159.6,ENSG00000237159.6:t:34581094-34581205,0.393527463089642,0.999823311113854,7.94471679346299e-08,0.273,0.673,t|1e1.1o1|2e2.1o1|2e3.1o1|i,FALSE,TRUE,TRUE,4,4,0,chr9,+,ENSG00000237159.6:t:34581094-34581205_34568977-34581094,nan,34568977,34568977,34581094,34580202,34581093,12117,chr9:34568977-34581094,chr9:nan-34568977,,,target
CNTFR-AS1,ENSG00000237159.6,ENSG00000237159.6:t:34581094-34581205,-0.108112183027682,0.547422932892212,4.0101083730204e-05,0.274,0.132,t|1e1.1o1|2e2.1o1|2e3.1o1|i,FALSE,TRUE,TRUE,4,4,0,chr9,+,ENSG00000237159.6:t:34581094-34581205_34573844-34581095,34573709,34573844,34573844,34581095,,,7251,chr9:34573844-34581095,chr9:34573709-34573844,135,0,target
CNTFR-AS1,ENSG00000237159.6,ENSG00000237159.6:t:34581094-34581205,-0.145189921915921,0.83261235085015,6.46328260067719e-06,0.183,0.025,t|1e1.1o1|2e2.1o1|2e3.1o1|i,FALSE,TRUE,TRUE,4,4,0,chr9,+,ENSG00000237159.6:t:34581094-34581205_34574915-34581095,34574685,34574915,34574915,34581095,,,6180,chr9:34574915-34581095,chr9:34574685-34574915,230,2,target
CNTFR-AS1,ENSG00000237159.6,ENSG00000237159.6:t:34581094-34581205,-0.0581939174384766,0.259656894059012,0.000102905131035058,0.267,0.172,t|1e1.1o1|2e2.1o1|2e3.1o1|i,FALSE,TRUE,TRUE,4,4,0,chr9,+,ENSG00000237159.6:t:34581094-34581205_34580202-34581093,34581094,34581205,34580202,34581093,,,891,chr9:34580202-34581093,chr9:34581094-34581205,111,0,target
PPIEL,ENSG00000243970.3,ENSG00000243970.3:s:39529016-39529164,0.00185856805862769,0.000273270231375122,0.00688925844026423,0.014,0.027,s|1e1.3o3|1e2.1o1|1e3.1o1|1e4.1o1|2e4.1o1|i,TRUE,FALSE,TRUE,6,5,1,chr1,-,ENSG00000243970.3:s:39529016-39529164_39525057-39529055,39522280,39522505,39525057,39529055,39525849,39529015,3998,chr1:39525057-39529055,chr1:39522280-39522505,225,0,source
PPIEL,ENSG00000243970.3,ENSG00000243970.3:s:39529016-39529164,0.0155029406484788,0.0133847739859783,0.00128331374352174,0.037,0.064,s|1e1.3o3|1e2.1o1|1e3.1o1|1e4.1o1|2e4.1o1|i,TRUE,FALSE,TRUE,6,5,1,chr1,-,ENSG00000243970.3:s:39529016-39529164_39523896-39529055,39523558,39523697,39523896,39529055,,,5159,chr1:39523896-39529055,chr1:39523558-39523697,139,1,source
PPIEL,ENSG00000243970.3,ENSG00000243970.3:s:39529016-39529164,-0.0115271369752059,0.000518762015593059,0.022504992628063,0.05,0.014,s|1e1.3o3|1e2.1o1|1e3.1o1|1e4.1o1|2e4.1o1|i,TRUE,FALSE,TRUE,6,5,1,chr1,-,ENSG00000243970.3:s:39529016-39529164_39523697-39529055,39523807,39523896,39523697,39529055,,,5358,chr1:39523697-39529055,chr1:39523807-39523896,89,2,source
PPIEL,ENSG00000243970.3,ENSG00000243970.3:s:39529016-39529164,-0.119601112151957,0.595573800406113,3.54794090485777e-05,0.776,0.62,s|1e1.3o3|1e2.1o1|1e3.1o1|1e4.1o1|2e4.1o1|i,TRUE,FALSE,TRUE,6,5,1,chr1,-,ENSG00000243970.3:s:39529016-39529164_39522505-39529055,39524836,39525685,39522505,39529055,,,6550,chr1:39522505-39529055,chr1:39524836-39525685,849,0,source
PPIEL,ENSG00000243970.3,ENSG00000243970.3:s:39529016-39529164,0.00185856805862769,0.000273270231375122,0.00688925844026423,0.014,0.027,s|1e1.3o3|1e2.1o1|1e3.1o1|1e4.1o1|2e4.1o1|i,TRUE,FALSE,TRUE,6,5,1,chr1,-,ENSG00000243970.3:s:39529016-39529164_39522505-39529016,39529016,39529164,39522505,39529016,,,6511,chr1:39522505-39529016,chr1:39529016-39529164,148,1,source
PPIEL,ENSG00000243970.3,ENSG00000243970.3:s:39529016-39529164,0.112360945331259,0.567001728145031,3.92139689105671e-05,0.109,0.248,s|1e1.3o3|1e2.1o1|1e3.1o1|1e4.1o1|2e4.1o1|i,TRUE,FALSE,TRUE,6,5,0,chr1,-,ENSG00000243970.3:s:39529016-39529164_39525849-39529015,,,39525849,39529015,,,3166,chr1:39525849-39529015,chr1:NA-NA,,,source
PPIEL,ENSG00000243970.3,ENSG00000243970.3:s:39554349-39554392,-0.128687548996836,0.57228385476273,4.92259244533333e-06,0.67,0.476,s|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,1,chr1,-,ENSG00000243970.3:s:39554349-39554392_39553144-39554349,39548862,39548951,39553144,39554349,,,1205,chr1:39553144-39554349,chr1:39548862-39548951,89,2,source
PPIEL,ENSG00000243970.3,ENSG00000243970.3:s:39554349-39554392,0.128687540923932,0.57228369843714,4.92237197798669e-06,0.33,0.524,s|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,0,chr1,-,ENSG00000243970.3:s:39554349-39554392_39548951-39554349,39553118,39553144,39548951,39554349,,,5398,chr1:39548951-39554349,chr1:39553118-39553144,26,2,source
PPIEL,ENSG00000243970.3,ENSG00000243970.3:s:39559216-39559366,0.119112318128032,0.5727408929512,4.23207875083361e-06,0.593,0.762,s|1e1.1o1|1e2.1o1,FALSE,FALSE,TRUE,2,3,0,chr1,-,ENSG00000243970.3:s:39559216-39559366_39557143-39559216,nan,39557143,39557143,39559216,,,2073,chr1:39557143-39559216,chr1:nan-39557143,,,source
